run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
random_split-random-s43,random,False,43,random_split,23,250,0.773955773955774,0.5504482669699277,0.5547482763737005,
random_split-random-s43,random,False,43,random_split,24,260,0.7788697788697788,0.5547363832455857,0.5601695352142757,
random_split-random-s43,random,False,43,random_split,25,270,0.773955773955774,0.5429887836085292,0.5394553934016714,
random_split-random-s43,random,False,43,random_split,26,280,0.7813267813267813,0.5707382456087559,0.5776782158502588,
random_split-random-s43,random,False,43,random_split,27,290,0.7567567567567568,0.5584381226075258,0.559436913451512,
random_split-random-s43,random,False,43,random_split,28,300,0.7518427518427518,0.5541500063318676,0.5551911037561034,
random_split-random-s43,random,False,43,random_split,29,310,0.7493857493857494,0.5529199940317446,0.5543278857954912,
random_split-random-s43,random,False,43,random_split,30,320,0.7346437346437347,0.5473680119064187,0.543536322998744,
random_split-random-s43,random,False,43,random_split,31,330,0.7346437346437347,0.5418837368801822,0.5412802508390744,
random_split-random-s43,random,False,43,random_split,32,340,0.7371007371007371,0.5542294158925279,0.5551691397279633,
random_split-random-s43,random,False,43,random_split,33,350,0.742014742014742,0.5585175321681861,0.5587555765651313,
random_split-random-s43,random,False,43,random_split,34,360,0.742014742014742,0.5603456238435983,0.5601843564534936,
random_split-random-s43,random,False,43,random_split,35,370,0.7444717444717445,0.5522880611069109,0.5505370035365634,
random_split-random-s43,random,False,43,random_split,36,380,0.7444717444717445,0.5430004860701002,0.537658250510189,
random_split-random-s43,random,False,43,random_split,37,390,0.7371007371007371,0.5374823574943192,0.5323638403848153,
random_split-random-s43,random,False,43,random_split,38,400,0.7321867321867321,0.5313661495432487,0.5275483886233495,
random_split-random-s44,random,False,44,random_split,0,20,0.6977886977886978,0.5365244274257218,0.5339582720564925,
random_split-random-s44,random,False,44,random_split,1,30,0.7518427518427518,0.5466905229704692,0.542588767451656,
random_split-random-s44,random,False,44,random_split,2,40,0.7248157248157249,0.544276054381339,0.5376682157336774,
random_split-random-s44,random,False,44,random_split,3,50,0.7248157248157249,0.5794511461934192,0.5681551042038474,
random_split-random-s44,random,False,44,random_split,4,60,0.7321867321867321,0.5924287581305986,0.5813178892892007,
random_split-random-s44,random,False,44,random_split,5,70,0.6904176904176904,0.5974060658037773,0.5651817959134414,
random_split-random-s44,random,False,44,random_split,6,80,0.6904176904176904,0.5862903990915546,0.558068783068783,
random_split-random-s44,random,False,44,random_split,7,90,0.6805896805896806,0.5831984415664748,0.5521588842933924,
random_split-random-s44,random,False,44,random_split,8,100,0.6781326781326781,0.5801403375909396,0.5483676689013977,
random_split-random-s44,random,False,44,random_split,9,110,0.6953316953316954,0.5758066653041658,0.5534051593240927,
random_split-random-s44,random,False,44,random_split,10,120,0.683046683046683,0.5826003621911856,0.5539999999999999,
random_split-random-s44,random,False,44,random_split,11,130,0.6732186732186732,0.5667117629382207,0.5439358660414362,
random_split-random-s44,random,False,44,random_split,12,140,0.683046683046683,0.5862565455420099,0.5560315860215054,
random_split-random-s44,random,False,44,random_split,13,150,0.6781326781326781,0.569024670878717,0.5436255468066492,
random_split-random-s44,random,False,44,random_split,14,160,0.6855036855036855,0.572714707779086,0.5496656154120663,
random_split-random-s44,random,False,44,random_split,15,170,0.6928746928746928,0.5800609280302793,0.5557861690051602,
random_split-random-s44,random,False,44,random_split,16,180,0.6928746928746928,0.5598048029409958,0.5450281905478468,
random_split-random-s44,random,False,44,random_split,17,190,0.7076167076167076,0.5690129684171459,0.556329288778381,
random_split-random-s44,random,False,44,random_split,18,200,0.6904176904176904,0.5696904573530955,0.5487389415323461,
random_split-random-s44,random,False,44,random_split,19,210,0.7076167076167076,0.5856129101556051,0.5641901157512681,
random_split-random-s44,random,False,44,random_split,20,220,0.7125307125307125,0.5862448430804389,0.5681976773052047,
random_split-random-s44,random,False,44,random_split,21,230,0.714987714987715,0.5949343387419602,0.5776767081851827,
random_split-random-s44,random,False,44,random_split,22,240,0.7223587223587223,0.5875087089301066,0.5752282112350543,
random_split-random-s44,random,False,44,random_split,23,250,0.714987714987715,0.572703005317515,0.5604990711064773,
random_split-random-s44,random,False,44,random_split,24,260,0.714987714987715,0.5838186720297377,0.5695297396933866,
random_split-random-s44,random,False,44,random_split,25,270,0.6953316953316954,0.5739785736287536,0.5541750672043011,
random_split-random-s44,random,False,44,random_split,26,280,0.7125307125307125,0.5825886597296146,0.5670383579988795,
random_split-random-s44,random,False,44,random_split,27,290,0.7223587223587223,0.5875087089301066,0.5752282112350543,
random_split-random-s44,random,False,44,random_split,28,300,0.7199017199017199,0.5881067883053958,0.573258620211379,
random_split-random-s44,random,False,44,random_split,29,310,0.7199017199017199,0.6103381217298411,0.5900036086700308,
random_split-random-s44,random,False,44,random_split,30,320,0.7469287469287469,0.6183839820049576,0.6122981127082142,
random_split-random-s44,random,False,44,random_split,31,330,0.7297297297297297,0.6004863208672861,0.5881844010311646,
random_split-random-s44,random,False,44,random_split,32,340,0.7272727272727273,0.5992563085671632,0.5850970944959861,
random_split-random-s44,random,False,44,random_split,33,350,0.7199017199017199,0.5955662716667941,0.5797191010229652,
random_split-random-s44,random,False,44,random_split,34,360,0.742014742014742,0.5973488073310906,0.5903660452277758,
random_split-random-s44,random,False,44,random_split,35,370,0.7395577395577395,0.5979468867063799,0.5891774891774891,
random_split-random-s44,random,False,44,random_split,36,380,0.7199017199017199,0.575163029917761,0.564284316192713,
random_split-random-s44,random,False,44,random_split,37,390,0.7223587223587223,0.5875087089301066,0.5752282112350543,
random_split-random-s44,random,False,44,random_split,38,400,0.7248157248157249,0.5869106295548175,0.5779648225782573,
random_split-random-s45,random,False,45,random_split,0,20,0.8034398034398035,0.5429770811469582,0.5353434393914154,
random_split-random-s45,random,False,45,random_split,1,30,0.7936117936117936,0.5380570319464663,0.5327093397745571,
random_split-random-s45,random,False,45,random_split,2,40,0.714987714987715,0.5096651883950032,0.477594888918308,
random_split-random-s45,random,False,45,random_split,3,50,0.7125307125307125,0.5084351760948802,0.475177927269182,
random_split-random-s45,random,False,45,random_split,4,60,0.6805896805896806,0.5110201662669022,0.4926409833339728,
random_split-random-s45,random,False,45,random_split,5,70,0.687960687960688,0.49993835310422424,0.48273778876188517,
random_split-random-s45,random,False,45,random_split,6,80,0.6756756756756757,0.5307914750911016,0.5119083561899497,
random_split-random-s45,random,False,45,random_split,7,90,0.683046683046683,0.5235129619389977,0.5146242907690054,
random_split-random-s45,random,False,45,random_split,8,100,0.7248157248157249,0.5462512627165007,0.5456253354804078,
random_split-random-s45,random,False,45,random_split,9,110,0.7248157248157249,0.5444231710410886,0.5443196721708226,
random_split-random-s45,random,False,45,random_split,10,120,0.7297297297297297,0.5561707706781451,0.5575591210372647,
random_split-random-s45,random,False,45,random_split,11,130,0.7272727272727273,0.5640812167550829,0.5590529623881526,
random_split-random-s45,random,False,45,random_split,12,140,0.7272727272727273,0.5456531833412116,0.5468842078382733,
random_split-random-s45,random,False,45,random_split,13,150,0.7272727272727273,0.5622531250796707,0.5591614632221905,
random_split-random-s45,random,False,45,random_split,14,160,0.7297297297297297,0.5598269540289694,0.5595238095238095,
random_split-random-s45,random,False,45,random_split,15,170,0.7199017199017199,0.5660225715407002,0.5608009459499675,
random_split-random-s45,random,False,45,random_split,16,180,0.7223587223587223,0.5635964004899988,0.5619895199727133,
random_split-random-s45,random,False,45,random_split,17,190,0.7027027027027027,0.5648719688012375,0.5555900774755107,
random_split-random-s45,random,False,45,random_split,18,200,0.687960687960688,0.5797232284249448,0.5572931628422958,
random_split-random-s45,random,False,45,random_split,19,210,0.687960687960688,0.6018074451896406,0.5669622774885933,
random_split-random-s45,random,False,45,random_split,20,220,0.687960687960688,0.5795761117651951,0.5539256334803443,
random_split-random-s45,random,False,45,random_split,21,230,0.6658476658476659,0.5777935761008985,0.5433062722994985,
random_split-random-s45,random,False,45,random_split,22,240,0.7100737100737101,0.6017618891785248,0.5773248472838964,
random_split-random-s45,random,False,45,random_split,23,250,0.7027027027027027,0.5869561855659331,0.5648015412504456,
random_split-random-s45,random,False,45,random_split,24,260,0.7100737100737101,0.5813586474294916,0.5645209894136932,
random_split-random-s45,random,False,45,random_split,25,270,0.7174447174447175,0.5943362593666711,0.5772664537740936,
random_split-random-s45,random,False,45,random_split,26,280,0.7051597051597052,0.5752424394784212,0.5594726234464226,
random_split-random-s45,random,False,45,random_split,27,290,0.7297297297297297,0.5893706541550635,0.5799195122913807,
random_split-random-s45,random,False,45,random_split,28,300,0.7297297297297297,0.5782549874428408,0.5710327298693452,
random_split-random-s45,random,False,45,random_split,29,310,0.7272727272727273,0.5770249751427179,0.5687438508053372,
random_split-random-s45,random,False,45,random_split,30,320,0.7199017199017199,0.5733349382423488,0.563206989661063,
random_split-random-s45,random,False,45,random_split,31,330,0.7199017199017199,0.5826225132791593,0.5714389036056524,
random_split-random-s45,random,False,45,random_split,32,340,0.7174447174447175,0.5702768342668136,0.5615245189193707,
random_split-random-s45,random,False,45,random_split,33,350,0.7076167076167076,0.5783005434539564,0.5637387074999769,
random_split-random-s45,random,False,45,random_split,34,360,0.7027027027027027,0.5740124271782984,0.5596197767853015,
random_split-random-s45,random,False,45,random_split,35,370,0.7100737100737101,0.5795305557540795,0.56684578234543,
random_split-random-s45,random,False,45,random_split,36,380,0.7125307125307125,0.5659887179911555,0.558313015209567,
random_split-random-s45,random,False,45,random_split,37,390,0.7027027027027027,0.5721843355028862,0.5593869731800766,
random_split-random-s45,random,False,45,random_split,38,400,0.714987714987715,0.5801624886789133,0.570850688581185,
random_split-random-s46,random,False,46,random_split,0,20,0.7248157248157249,0.5480793543919129,0.5442768411712511,
random_split-random-s46,random,False,46,random_split,1,30,0.7616707616707616,0.5665295388937579,0.5732655208167775,
random_split-random-s46,random,False,46,random_split,2,40,0.7616707616707616,0.5665295388937579,0.5732655208167775,
random_split-random-s46,random,False,46,random_split,3,50,0.7665847665847666,0.5578738967817812,0.5660326190385567,
random_split-random-s46,random,False,46,random_split,4,60,0.7321867321867321,0.558934641334181,0.546563845511214,
random_split-random-s46,random,False,46,random_split,5,70,0.6781326781326781,0.5391867374331235,0.5111389000584746,
random_split-random-s46,random,False,46,random_split,6,80,0.7076167076167076,0.5280593682593299,0.5001057734067442,
random_split-random-s46,random,False,46,random_split,7,90,0.7272727272727273,0.5360713749849018,0.5122258297258298,
random_split-random-s46,random,False,46,random_split,8,100,0.7248157248157249,0.5348413626847787,0.5105635017715096,
random_split-random-s46,random,False,46,random_split,9,110,0.7321867321867321,0.5348752162343234,0.5159893254147078,
random_split-random-s46,random,False,46,random_split,10,120,0.7371007371007371,0.5373352408345694,0.5181431118907521,
random_split-random-s46,random,False,46,random_split,11,130,0.7223587223587223,0.5855335005949448,0.5700286638144053,
random_split-random-s46,random,False,46,random_split,12,140,0.7051597051597052,0.5528639893942262,0.5376419104776194,
random_split-random-s46,random,False,46,random_split,13,150,0.7199017199017199,0.5677035465563626,0.5572279708569214,
random_split-random-s46,random,False,46,random_split,14,160,0.7002457002457002,0.5560353564799664,0.5415212361770686,
random_split-random-s46,random,False,46,random_split,15,170,0.7076167076167076,0.5597253933803353,0.5470291911714507,
random_split-random-s46,random,False,46,random_split,16,180,0.7076167076167076,0.5690129684171459,0.5557158475546217,
random_split-random-s46,random,False,46,random_split,17,190,0.7076167076167076,0.5449535433172884,0.5358258849268709,
random_split-random-s46,random,False,46,random_split,18,200,0.7002457002457002,0.5616667481659526,0.5485033709506909,
random_split-random-s46,random,False,46,random_split,19,210,0.7076167076167076,0.5671848767417339,0.5545338441890165,
random_split-random-s46,random,False,46,random_split,20,220,0.7027027027027027,0.5869561855659331,0.5660171867430502,
random_split-random-s46,random,False,46,random_split,21,230,0.7125307125307125,0.6029919014786478,0.5818360472130676,
random_split-random-s46,random,False,46,random_split,22,240,0.7174447174447175,0.6054519260788938,0.5858810204036434,
random_split-random-s46,random,False,46,random_split,23,250,0.714987714987715,0.5912781553911359,0.5755434110901538,
random_split-random-s46,random,False,46,random_split,24,260,0.7027027027027027,0.5942685522675818,0.568551572747377,
random_split-random-s46,random,False,46,random_split,25,270,0.7174447174447175,0.5998205343929076,0.5811452105388258,
random_split-random-s46,random,False,46,random_split,26,280,0.714987714987715,0.6004186137681968,0.5794084308999081,
random_split-random-s46,random,False,46,random_split,27,290,0.7100737100737101,0.5979585891679507,0.5754007087554714,
random_split-random-s46,random,False,46,random_split,28,300,0.714987714987715,0.5967624304173724,0.5777826572573143,
random_split-random-s46,random,False,46,random_split,29,310,0.7346437346437347,0.6084306204937686,0.5953463273743811,
random_split-random-s46,random,False,46,random_split,30,320,0.7199017199017199,0.5973943633422063,0.5823060438490012,
random_split-random-s46,random,False,46,random_split,31,330,0.7076167076167076,0.5949004851924157,0.5736104735597379,
random_split-random-s46,random,False,46,random_split,32,340,0.7100737100737101,0.5868429224557282,0.5682552736006684,
random_split-random-s46,random,False,46,random_split,33,350,0.7051597051597052,0.5825548061800699,0.5633156525365605,
random_split-random-s46,random,False,46,random_split,34,360,0.7076167076167076,0.5690129684171459,0.5559160973900859,
random_split-random-s46,random,False,46,random_split,35,370,0.7002457002457002,0.5875542649412223,0.5662799524139173,
random_split-random-s46,random,False,46,random_split,36,380,0.7076167076167076,0.5949004851924157,0.5755118947831769,
random_split-random-s46,random,False,46,random_split,37,390,0.7051597051597052,0.5936704728922927,0.5708807934441883,
random_split-random-s46,random,False,46,random_split,38,400,0.714987714987715,0.6097061888050074,0.5870741325703467,
random_split-random-s47,random,False,47,random_split,0,20,0.5257985257985258,0.46292597482549747,0.41000209984249025,
random_split-random-s47,random,False,47,random_split,1,30,0.5503685503685504,0.4899979478897745,0.43212774584219243,
random_split-random-s47,random,False,47,random_split,2,40,0.5307125307125307,0.5358832997096535,0.4594363999804983,
random_split-random-s47,random,False,47,random_split,3,50,0.6191646191646192,0.5486448340528257,0.5018603212267341,
random_split-random-s47,random,False,47,random_split,4,60,0.6240786240786241,0.5270454335532142,0.49149834911562645,
random_split-random-s47,random,False,47,random_split,5,70,0.6658476658476659,0.5479556426553053,0.5195029192779473,
random_split-random-s47,random,False,47,random_split,6,80,0.7125307125307125,0.5787853597190407,0.5587418300653595,
random_split-random-s47,random,False,47,random_split,7,90,0.7002457002457002,0.6189260567427285,0.5773636612173633,
random_split-random-s47,random,False,47,random_split,8,100,0.687960687960688,0.6091198118912892,0.5672408063166822,
random_split-random-s47,random,False,47,random_split,9,110,0.7027027027027027,0.5925875772519192,0.5680663430420713,
random_split-random-s47,random,False,47,random_split,10,120,0.7027027027027027,0.6018751522887298,0.5735876520222843,
random_split-random-s47,random,False,47,random_split,11,130,0.6977886977886978,0.5994151276884838,0.5704457021577644,
random_split-random-s47,random,False,47,random_split,12,140,0.7027027027027027,0.6038503606238916,0.5771895648211438,
random_split-random-s47,random,False,47,random_split,13,150,0.6904176904176904,0.5957250907881148,0.5654717118922593,
random_split-random-s47,random,False,47,random_split,14,160,0.7125307125307125,0.5993357181278235,0.5776993326308395,
random_split-random-s47,random,False,47,random_split,15,170,0.7076167076167076,0.6005318768784018,0.5758871163195187,
random_split-random-s47,random,False,47,random_split,16,180,0.7051597051597052,0.5901614062012179,0.5714705857323144,
random_split-random-s47,random,False,47,random_split,17,190,0.7002457002457002,0.5988170483131946,0.5745222166620513,
random_split-random-s47,random,False,47,random_split,18,200,0.7027027027027027,0.5907594855765071,0.5701167657099248,
random_split-random-s47,random,False,47,random_split,19,210,0.7100737100737101,0.6055651891890989,0.5827255827255827,
random_split-random-s47,random,False,47,random_split,20,220,0.7100737100737101,0.6110494642153353,0.5850017342637033,
random_split-random-s47,random,False,47,random_split,21,230,0.7125307125307125,0.6122794765154582,0.5868001304244549,
random_split-random-s47,random,False,47,random_split,22,240,0.6928746928746928,0.5876675280514273,0.563193048486663,
random_split-random-s47,random,False,47,random_split,23,250,0.6904176904176904,0.5900936991021286,0.5626324092855532,
random_split-random-s47,random,False,47,random_split,24,260,0.7051597051597052,0.619705106327312,0.586952481630476,
random_split-random-s47,random,False,47,random_split,25,270,0.7002457002457002,0.6061294150148432,0.5766159704249746,
random_split-random-s47,random,False,47,random_split,26,280,0.6977886977886978,0.6030713110393081,0.5768937580263874,
random_split-random-s47,random,False,47,random_split,27,290,0.6977886977886978,0.5919556443270855,0.5686436347914947,
random_split-random-s47,random,False,47,random_split,28,300,0.687960687960688,0.5870355951265934,0.5591129469579067,
random_split-random-s47,random,False,47,random_split,29,310,0.7027027027027027,0.5962437606027436,0.5727896545017168,
random_split-random-s47,random,False,47,random_split,30,320,0.7076167076167076,0.6116475435906245,0.5823922415096164,
random_split-random-s47,random,False,47,random_split,31,330,0.7100737100737101,0.6128775558907474,0.5855471286892556,
random_split-random-s47,random,False,47,random_split,32,340,0.7100737100737101,0.6092213725399231,0.5857843162190989,
random_split-random-s47,random,False,47,random_split,33,350,0.7100737100737101,0.6128775558907474,0.586507269268128,
random_split-random-s47,random,False,47,random_split,34,360,0.6928746928746928,0.6024393781144743,0.5696807907683239,
random_split-random-s47,random,False,47,random_split,35,370,0.7002457002457002,0.5838980815903979,0.5636335285493265,
random_split-random-s47,random,False,47,random_split,36,380,0.714987714987715,0.6078780971295952,0.5860474653543392,
random_split-random-s47,random,False,47,random_split,37,390,0.7174447174447175,0.5775892009684623,0.5637066622748776,
random_split-random-s47,random,False,47,random_split,38,400,0.7272727272727273,0.593624916881177,0.5799302712575924,
random_split-random-s48,random,False,48,random_split,0,20,0.5577395577395577,0.3709116092180289,0.37127065477984983,
random_split-random-s48,random,False,48,random_split,1,30,0.6486486486486487,0.41276588097175565,0.4228674635942293,
random_split-random-s48,random,False,48,random_split,2,40,0.6756756756756757,0.4684892414673383,0.4750588626847605,
random_split-random-s48,random,False,48,random_split,3,50,0.687960687960688,0.517126761481682,0.5202500577500578,
random_split-random-s48,random,False,48,random_split,4,60,0.6904176904176904,0.5017568320433459,0.5092209419950672,
random_split-random-s48,random,False,48,random_split,5,70,0.6732186732186732,0.5060905043301198,0.5080854309687262,
random_split-random-s48,random,False,48,random_split,6,80,0.7223587223587223,0.5267403336622561,0.5358682842614128,
random_split-random-s48,random,False,48,random_split,7,90,0.7567567567567568,0.5529538475812893,0.5585245068491531,
random_split-random-s48,random,False,48,random_split,8,100,0.7665847665847666,0.5560458051063691,0.5640189625944062,
random_split-random-s48,random,False,48,random_split,9,110,0.7714987714987716,0.57144958809425,0.5800445158377692,
random_split-random-s48,random,False,48,random_split,10,120,0.773955773955774,0.5726796003943729,0.5819853514103164,
random_split-random-s48,random,False,48,random_split,11,130,0.7714987714987716,0.5603339213820272,0.5686299081035923,
random_split-random-s48,random,False,48,random_split,12,140,0.769041769041769,0.5591039090819043,0.5666176470210417,
random_split-random-s48,random,False,48,random_split,13,150,0.7616707616707616,0.5462734138044745,0.558098250628574,
random_split-random-s48,random,False,48,random_split,14,160,0.7518427518427518,0.5431814562793946,0.550400394815724,
random_split-random-s48,random,False,48,random_split,15,170,0.7469287469287469,0.5554932817421956,0.5619884803429107,
random_split-random-s48,random,False,48,random_split,16,180,0.7469287469287469,0.5518370983913713,0.5607816603846645,
random_split-random-s48,random,False,48,random_split,17,190,0.7493857493857494,0.5678389607545412,0.5739043755976193,
random_split-random-s48,random,False,48,random_split,18,200,0.7469287469287469,0.5647808567790061,0.5717131698948034,
random_split-random-s48,random,False,48,random_split,19,210,0.7297297297297297,0.5561707706781451,0.5578023222883036,
random_split-random-s48,random,False,48,random_split,20,220,0.7272727272727273,0.5624002417394204,0.5640219319464602,
random_split-random-s48,random,False,48,random_split,21,230,0.7199017199017199,0.5641944798652879,0.5591060234856012,
random_split-random-s48,random,False,48,random_split,22,240,0.7297297297297297,0.5598269540289694,0.5581196175507315,
random_split-random-s48,random,False,48,random_split,23,250,0.7272727272727273,0.5567688500534342,0.5556194125159643,
random_split-random-s48,random,False,48,random_split,24,260,0.7346437346437347,0.5715745536660259,0.5704816420635394,
random_split-random-s48,random,False,48,random_split,25,270,0.7371007371007371,0.5709764742907368,0.5728306142499343,
random_split-random-s48,random,False,48,random_split,26,280,0.742014742014742,0.5641489238541723,0.5676481408155644,
random_split-random-s48,random,False,48,random_split,27,290,0.7223587223587223,0.5562840337883501,0.5580893122507671,
random_split-random-s48,random,False,48,random_split,28,300,0.7272727272727273,0.5587440583885961,0.5611008277162715,
random_split-random-s48,random,False,48,random_split,29,310,0.7174447174447175,0.5685958592511512,0.5648178078794565,
random_split-random-s48,random,False,48,random_split,30,320,0.7002457002457002,0.5545014981240536,0.5481827194607517,
random_split-random-s48,random,False,48,random_split,31,330,0.7051597051597052,0.5587896143997119,0.553160276064051,
random_split-random-s48,random,False,48,random_split,32,340,0.7002457002457002,0.5692733481871006,0.5576062798505698,
random_split-random-s48,random,False,48,random_split,33,350,0.7199017199017199,0.5791134465880846,0.5733245651452675,
random_split-random-s48,random,False,48,random_split,34,360,0.7076167076167076,0.5693072017366453,0.5626408029916802,
random_split-random-s48,random,False,48,random_split,35,370,0.7027027027027027,0.5686752688118114,0.5593600624329333,
random_split-random-s48,random,False,48,random_split,36,380,0.6928746928746928,0.5526395528990967,0.5447319739672206,
random_split-random-s48,random,False,48,random_split,37,390,0.6928746928746928,0.5434990945220359,0.5405299267924807,
