run_id,strategy,seed,split,iteration,n_labels_before,zone,month,temperature,relative_humidity,comfort_class,triggered
random_split-random-s42,random,42,random_split,13,150,2,1,21.76,72.808,comfortable,True
random_split-random-s42,random,42,random_split,13,150,1,1,25.53373493975904,61.23762376237624,comfortable,False
random_split-random-s42,random,42,random_split,13,150,1,1,24.42325581395349,64.47941176470587,too_warm,False
random_split-random-s42,random,42,random_split,13,150,3,1,17.634999999999998,59.980000000000004,too_cool,True
random_split-random-s42,random,42,random_split,13,150,1,1,25.708641975308645,64.65980392156862,comfortable,False
random_split-random-s42,random,42,random_split,13,150,3,1,17.04,58.59666666666667,too_cool,True
random_split-random-s42,random,42,random_split,14,160,1,1,25.621052631578948,60.32448979591837,comfortable,False
random_split-random-s42,random,42,random_split,14,160,1,1,25.04358974358974,65.16082474226805,too_warm,False
random_split-random-s42,random,42,random_split,14,160,3,1,17.48,59.01,too_cool,True
random_split-random-s42,random,42,random_split,14,160,1,1,24.914285714285718,63.341,comfortable,False
random_split-random-s42,random,42,random_split,14,160,2,1,21.988000000000003,77.22800000000001,comfortable,True
random_split-random-s42,random,42,random_split,14,160,2,1,21.648000000000003,68.748,comfortable,True
random_split-random-s42,random,42,random_split,14,160,1,1,25.056818181818183,66.29081632653062,comfortable,False
random_split-random-s42,random,42,random_split,14,160,2,1,22.2,84.52608695652174,too_cool,True
random_split-random-s42,random,42,random_split,14,160,4,1,25.304761904761904,78.42,comfortable,True
random_split-random-s42,random,42,random_split,14,160,3,1,17.389999999999997,59.766666666666666,too_cool,True
random_split-random-s42,random,42,random_split,15,170,4,1,26.594736842105263,58.67666666666666,comfortable,True
random_split-random-s42,random,42,random_split,15,170,4,1,23.29047619047619,81.06666666666666,comfortable,True
random_split-random-s42,random,42,random_split,15,170,1,1,25.03,64.9938144329897,comfortable,False
random_split-random-s42,random,42,random_split,15,170,1,1,25.0875,65.99117647058824,comfortable,False
random_split-random-s42,random,42,random_split,15,170,1,1,25.70609756097561,63.803260869565214,comfortable,False
random_split-random-s42,random,42,random_split,15,170,2,1,21.80416666666667,73.452,comfortable,True
random_split-random-s42,random,42,random_split,15,170,3,1,17.49473684210526,59.26774193548387,comfortable,True
random_split-random-s42,random,42,random_split,15,170,1,1,25.836470588235294,64.13737373737374,comfortable,False
random_split-random-s42,random,42,random_split,15,170,3,1,17.325,59.92333333333333,too_cool,True
random_split-random-s42,random,42,random_split,15,170,2,1,21.736,68.22399999999999,comfortable,True
random_split-random-s42,random,42,random_split,16,180,3,1,17.228571428571428,59.059999999999995,too_cool,True
random_split-random-s42,random,42,random_split,16,180,3,1,17.275,59.056666666666665,too_cool,True
random_split-random-s42,random,42,random_split,16,180,4,1,27.009523809523813,69.07600000000001,comfortable,True
random_split-random-s42,random,42,random_split,16,180,2,1,22.195999999999998,83.916,too_cool,True
random_split-random-s42,random,42,random_split,16,180,3,1,17.375,58.980000000000004,too_cool,True
random_split-random-s42,random,42,random_split,16,180,2,1,22.0,80.756,too_cool,True
random_split-random-s42,random,42,random_split,16,180,1,1,25.191891891891892,66.0061224489796,comfortable,False
random_split-random-s42,random,42,random_split,16,180,3,1,17.273684210526316,57.95666666666667,too_cool,True
random_split-random-s42,random,42,random_split,16,180,2,1,22.100000000000005,77.375,comfortable,True
random_split-random-s42,random,42,random_split,16,180,2,1,21.9,74.012,too_cool,True
random_split-random-s42,random,42,random_split,17,190,3,1,16.18095238095238,58.00333333333333,too_cool,True
random_split-random-s42,random,42,random_split,17,190,4,1,26.210526315789473,69.74333333333334,comfortable,True
random_split-random-s42,random,42,random_split,17,190,4,1,27.02,64.70666666666666,comfortable,True
random_split-random-s42,random,42,random_split,17,190,1,1,24.723255813953493,62.705,comfortable,False
random_split-random-s42,random,42,random_split,17,190,3,1,17.376190476190477,57.74,too_cool,True
random_split-random-s42,random,42,random_split,17,190,3,1,17.59375,59.05384615384616,too_cool,True
random_split-random-s42,random,42,random_split,17,190,2,1,22.096000000000004,77.176,comfortable,True
random_split-random-s42,random,42,random_split,17,190,4,1,24.315,78.8,too_cool,True
random_split-random-s42,random,42,random_split,17,190,3,1,17.394736842105264,59.23870967741936,too_cool,True
random_split-random-s42,random,42,random_split,17,190,2,1,22.0,80.896,comfortable,True
random_split-random-s42,random,42,random_split,18,200,1,1,24.68125,66.97399999999999,comfortable,False
random_split-random-s42,random,42,random_split,18,200,3,1,17.326315789473682,58.49333333333333,too_cool,True
random_split-random-s42,random,42,random_split,18,200,3,1,16.41111111111111,58.016129032258064,too_cool,True
random_split-random-s42,random,42,random_split,18,200,3,1,17.185,58.483333333333334,too_cool,True
random_split-random-s42,random,42,random_split,18,200,2,1,21.94,76.296,comfortable,True
random_split-random-s42,random,42,random_split,18,200,1,1,25.262352941176474,63.076,comfortable,False
